Job_Title,Company,Location,Salary_Min,Salary_Max,Description,Extracted_Skills,Longitude,Latitude,URL,Created,Experience_years,Experience_Level, Scikit_Learn,AWS,Docker,Google_Analytics,apache_airflow,azure,big_data,data_pipelines,deep_learning,etl,gcp,hadoop,java,kpi,kafka,kubernetes,machine_learning,pandas,power_bi,pytorch,python,r,sql,snowflake,spark,tableau,tensorflow,Avg_Salary,Skills
Data Engineer,Sofomo,"Poznań, wielkopolskie",45000.0,54000.0,"Job description We have an exciting opportunity for an ETL / Data Engineer who is passionate about building data engineering systems. This is a key role where you will join a small Sofomo team working for one of our clients. You will help design, build and execute a new data engineering system that connects to multiple third party data points. The new data engineering system will work mainly with Redshift and custom data importers. Over time you will have an opportunity to build custom data eng…",[],16.93875,52.40321,https://www.adzuna.pl/land/ad/5054986325?se=tF4b_uj97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=C48AF4419103BFFCAEF6C4DBDBE34671E74E78A7,2025-02-18,0,junior,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49500.0,['etl']
Data Engineer,Sofomo,"Kraków, małopolskie",45000.0,54000.0,"Job description We have an exciting opportunity for an ETL / Data Engineer who is passionate about building data engineering systems. This is a key role where you will join a small Sofomo team working for one of our clients. You will help design, build and execute a new data engineering system that connects to multiple third party data points. The new data engineering system will work mainly with Redshift and custom data importers. Over time you will have an opportunity to build custom data eng…",[],20.17848,50.1024,https://www.adzuna.pl/land/ad/5054986324?se=tF4b_uj97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=A6B3BBE39C97763D1FDD90C98FB060DFE62549A8,2025-02-18,2,junior,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49500.0,['etl']
Data Engineer,Sofomo,"Gdańsk, Trójmiasto",45000.0,54000.0,"Job description We have an exciting opportunity for an ETL / Data Engineer who is passionate about building data engineering systems. This is a key role where you will join a small Sofomo team working for one of our clients. You will help design, build and execute a new data engineering system that connects to multiple third party data points. The new data engineering system will work mainly with Redshift and custom data importers. Over time you will have an opportunity to build custom data eng…",[],18.64664,54.35203,https://www.adzuna.pl/land/ad/5054986370?se=tF4b_uj97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=29765CF7A696A49FD6E22D8A2648DCA1A5868165,2025-02-18,0,junior,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49500.0,['etl']
Data Engineer,Sofomo,"Wrocław, dolnośląskie",45000.0,54000.0,"Job description We have an exciting opportunity for an ETL / Data Engineer who is passionate about building data engineering systems. This is a key role where you will join a small Sofomo team working for one of our clients. You will help design, build and execute a new data engineering system that connects to multiple third party data points. The new data engineering system will work mainly with Redshift and custom data importers. Over time you will have an opportunity to build custom data eng…",[],17.03854,51.10789,https://www.adzuna.pl/land/ad/5054986266?se=tF4b_uj97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=6A23EDF105CBD239A7A2C3BCEE9E3091A767C90E,2025-02-18,1,junior,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49500.0,['etl']
Data Engineer,Sofomo,"Warszawa, mazowieckie",45000.0,54000.0,"Job description We have an exciting opportunity for an ETL / Data Engineer who is passionate about building data engineering systems. This is a key role where you will join a small Sofomo team working for one of our clients. You will help design, build and execute a new data engineering system that connects to multiple third party data points. The new data engineering system will work mainly with Redshift and custom data importers. Over time you will have an opportunity to build custom data eng…",[],21.2453,52.21519,https://www.adzuna.pl/land/ad/5054986326?se=tF4b_uj97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=0CA131BCA01C3C342A34E6B4B9BAFC3FC31A1F2D,2025-02-18,2,junior,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49500.0,['etl']
Data Engineer,Xebia sp. z o.o.,"Gdańsk, Trójmiasto",75300.0,100500.0," You will be: responsible for at-scale infrastructure design, build and deployment with a focus on distributed systems, building and maintaining architecture patterns for data processing, workflow definitions, and system to system integrations using Big Data and Cloud technologies, evaluating and translating technical design to workable technical solutions/code and technical specifications at par with industry standards, driving creation of re-usable artifacts, establishing scalable, efficient,…",[],18.64664,54.35203,https://www.adzuna.pl/land/ad/5060558821?se=hHn9A-n97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=0394424EFDCDCE4752EC04DF9D56A413F413E4B0,2025-02-22,6,senior,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87900.0,['big_data']
Data Engineer,Xebia sp. z o.o.,"Rzeszów, podkarpackie",75300.0,100500.0," You will be: responsible for at-scale infrastructure design, build and deployment with a focus on distributed systems, building and maintaining architecture patterns for data processing, workflow definitions, and system to system integrations using Big Data and Cloud technologies, evaluating and translating technical design to workable technical solutions/code and technical specifications at par with industry standards, driving creation of re-usable artifacts, establishing scalable, efficient,…",[],22.00695,50.04228,https://www.adzuna.pl/land/ad/5060559024?se=hHn9A-n97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=8BE592CF9766B12BA0709E3DDD6C16F27C8FFD8D,2025-02-22,10,senior,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87900.0,['big_data']
Data Engineer,Xebia sp. z o.o.,"Wrocław, dolnośląskie",75300.0,100500.0," You will be: responsible for at-scale infrastructure design, build and deployment with a focus on distributed systems, building and maintaining architecture patterns for data processing, workflow definitions, and system to system integrations using Big Data and Cloud technologies, evaluating and translating technical design to workable technical solutions/code and technical specifications at par with industry standards, driving creation of re-usable artifacts, establishing scalable, efficient,…",[],17.03854,51.10789,https://www.adzuna.pl/land/ad/5060558822?se=hHn9A-n97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=5F1521C55FFF04CDA6D1571968D128959600563D,2025-02-22,6,senior,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87900.0,['big_data']
Data Engineer,Connectis ,"Warszawa, mazowieckie",84000.0,105000.0,"Minimum 5 letnie doświadczenie komercyjne w roli Data Engineera. Zaawansowana wiedza i doświadczenie w pracy z chmurą GCP. Doświadczenie w obszarze Data Science i Machine Learning. Biegła znajomość języka Python, SQL oraz BigQuery. Bardzo dobra znajomość Airflow. Mile widziane: Doświadczenie w obszarze AI/LLM. Znajomość AWS. Wspólnie z naszym Partnerem, międzynarodową branżą mediową, poszukujemy osoby na stanowisko Data Engineera. ✨ Nasz Partner to wiodąca globalna firma mediowa zajmująca się p…",[],21.2453,52.21519,https://www.adzuna.pl/land/ad/5049771780?se=hHn9A-n97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=4CBFF214ECFBB792C6EE379F5F3FBAC6ECD025B3,2025-02-14,3,mid_level,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,94500.0,"['AWS', 'gcp', 'machine_learning', 'python', 'sql']"
Data Engineer,Grid Dynamics Poland,"Warszawa, mazowieckie",66000.0,90000.0,"Our customer is one of the world’s largest technology companies based in Silicon Valley with operations all over the world. In this project, we are working on the bleeding edge of Big Data technology to develop a high-performance data analytics platform, which handles petabytes datasets. We are looking for an experienced Big Data Engineer. Responsibilities: Design, develop, and maintain robust data pipelines using: Scala, Spark, HDFS, Gradle, Kubernetes and Airflow Implement scalable and effici…",[],21.2453,52.21519,https://www.adzuna.pl/land/ad/5048357834?se=hHn9A-n97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=2D6334144D93EC61AA6BADA9C8161F680F6544AD,2025-02-13,8,senior,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,78000.0,"['big_data', 'data_pipelines', 'kubernetes', 'spark']"
Data Engineer,Grid Dynamics Poland,"Kraków, małopolskie",66000.0,90000.0,"Our customer is one of the world’s largest technology companies based in Silicon Valley with operations all over the world. In this project, we are working on the bleeding edge of Big Data technology to develop a high-performance data analytics platform, which handles petabytes datasets. We are looking for an experienced Big Data Engineer. Responsibilities: Design, develop, and maintain robust data pipelines using: Scala, Spark, HDFS, Gradle, Kubernetes and Airflow Implement scalable and effici…",[],20.17848,50.1024,https://www.adzuna.pl/land/ad/5048357827?se=hHn9A-n97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=6C159153B34EBBFBA7B717603F338104CACDA76E,2025-02-13,8,senior,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,78000.0,"['big_data', 'data_pipelines', 'kubernetes', 'spark']"
Data Engineer,Grid Dynamics Poland,"Wrocław, dolnośląskie",66000.0,90000.0,"Our customer is one of the world’s largest technology companies based in Silicon Valley with operations all over the world. In this project, we are working on the bleeding edge of Big Data technology to develop a high-performance data analytics platform, which handles petabytes datasets. We are looking for an experienced Big Data Engineer. Responsibilities: Design, develop, and maintain robust data pipelines using: Scala, Spark, HDFS, Gradle, Kubernetes and Airflow Implement scalable and effici…",[],17.03854,51.10789,https://www.adzuna.pl/land/ad/5048357883?se=hHn9A-n97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=A1101E92D3A1C175CF121CC47D5590F3586EDD3D,2025-02-13,7,senior,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,78000.0,"['big_data', 'data_pipelines', 'kubernetes', 'spark']"
Data Engineer,Grid Dynamics Poland,"Gdańsk, Trójmiasto",66000.0,90000.0,"Our customer is one of the world’s largest technology companies based in Silicon Valley with operations all over the world. In this project, we are working on the bleeding edge of Big Data technology to develop a high-performance data analytics platform, which handles petabytes datasets. We are looking for an experienced Big Data Engineer. Responsibilities: Design, develop, and maintain robust data pipelines using: Scala, Spark, HDFS, Gradle, Kubernetes and Airflow Implement scalable and effici…",[],18.64664,54.35203,https://www.adzuna.pl/land/ad/5048357828?se=hHn9A-n97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=DC89FFA3DF44EF6AF48FE23FD023EBD458B9A2CE,2025-02-13,8,senior,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,78000.0,"['big_data', 'data_pipelines', 'kubernetes', 'spark']"
Data Engineer,Acaisoft,"Gdynia, Trójmiasto",63000.0,87000.0,"We are looking for a Data Engineer to build with our client data platforms in AWS, leveraging Python and Spark. Our customer is a global financial markets infrastructure and data provider. You will design, implement and optimize ETL workflows using Python and Spark, contributing to our robust data lakehouse architecture on AWS. Your main responsibilities for this position will be: Designing, building, and maintaining robust, scalable and efficient ETL pipelines using Python and Spark. Developin…",[],18.53054,54.51889,https://www.adzuna.pl/land/ad/5044919386?se=hHn9A-n97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=4051FB0AC54DB1FFD286CEDAF1C9461CEA48263A,2025-02-10,5,mid_level,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,75000.0,"['AWS', 'etl', 'python', 'spark']"
Data Engineer,Future Processing,"Gliwice, śląskie",63000.0,99000.0,"Do naszej linii biznesowej Data Solutions poszukujemy osoby na stanowisko Senior Cloud Data Engineer ze znajomością Azure. Szukamy Ciebie, jeśli: masz min. 5 lat doświadczenia w IT, w tym min. 3,5 roku w pracy z danymi w chmurze Azure (potwierdzone projektami komercyjnymi wdrożonymi na produkcje), masz komercyjne doświadczenie w przetwarzaniu sporych danych przy użyciu Databricks, korzystasz z SQL na poziomie zaawansowanym i wykorzystujesz go na rozwiązaniach technologicznych MS i nie tylko, zn…",[],18.57151,50.33002,https://www.adzuna.pl/land/ad/5008972372?se=HrHEC-n97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=E69D987506492956F5B6EE6B880501DE48ACE458,2025-01-13,6,senior,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81000.0,"['azure', 'sql']"
Data Engineer,Xebia sp. z o.o.,"Rzeszów, podkarpackie",64500.0,99000.0," You will be: developing and maintaining data pipelines to ensure seamless data flow from the Loyalty system to the data lake and data warehouse, collaborating with data engineers to ensure data engineering best practices are integrated into the development process, ensuring data integrity, consistency, and availability across all data systems, integrating data from various sources, including transactional databases, third-party APIs, and external data sources, into the data lake, implementing …",[],22.00695,50.04228,https://www.adzuna.pl/land/ad/5077284254?se=HrHEC-n97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=C009D3974945DCBDC79D6135D09CFF8E8DD43CFA,2025-03-05,9,senior,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81750.0,['data_pipelines']
Data Engineer,Xebia sp. z o.o.,"Gdańsk, Trójmiasto",64500.0,99000.0," You will be: developing and maintaining data pipelines to ensure seamless data flow from the Loyalty system to the data lake and data warehouse, collaborating with data engineers to ensure data engineering best practices are integrated into the development process, ensuring data integrity, consistency, and availability across all data systems, integrating data from various sources, including transactional databases, third-party APIs, and external data sources, into the data lake, implementing …",[],18.64664,54.35203,https://www.adzuna.pl/land/ad/5077284229?se=HrHEC-n97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=B4CD773C82E4B332B1E34A68C112DF58A14DE677,2025-03-05,8,senior,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81750.0,['data_pipelines']
Data Engineer,Xebia sp. z o.o.,"Wrocław, dolnośląskie",64500.0,99000.0," You will be: developing and maintaining data pipelines to ensure seamless data flow from the Loyalty system to the data lake and data warehouse, collaborating with data engineers to ensure data engineering best practices are integrated into the development process, ensuring data integrity, consistency, and availability across all data systems, integrating data from various sources, including transactional databases, third-party APIs, and external data sources, into the data lake, implementing …",[],17.03854,51.10789,https://www.adzuna.pl/land/ad/5077284296?se=HrHEC-n97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=B4D039ABF50DB3653E0ECC4223E82F7D20204608,2025-03-05,7,senior,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81750.0,['data_pipelines']
Data Engineer,STX Next,"Poznań, wielkopolskie",50400.0,86400.0,"Hi there We are the biggest European Python Powerhouse with over 18 years of experience. Join a group of 500 professionals dedicated to helping customers build outstanding products. Are you the NEXT one? Core values We believe that every problem has a solution, often hidden and not so obvious. Our job is to work out them and the best are born from imagination, cooperation and being craftsmanship. How do we work? We work with clients for their benefit and the benefit of their target users. We of…",[],16.93875,52.40321,https://www.adzuna.pl/land/ad/5014650161?se=HrHEC-n97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=BCCC6EB758F8CC959DB79284C6AF892856E6425D,2025-01-17,2,junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68400.0,['python']
Data Engineer,STX Next,"Kraków, małopolskie",50400.0,86400.0,"Hi there We are the biggest European Python Powerhouse with over 18 years of experience. Join a group of 500 professionals dedicated to helping customers build outstanding products. Are you the NEXT one? Core values We believe that every problem has a solution, often hidden and not so obvious. Our job is to work out them and the best are born from imagination, cooperation and being craftsmanship. How do we work? We work with clients for their benefit and the benefit of their target users. We of…",[],20.17848,50.1024,https://www.adzuna.pl/land/ad/5014650157?se=HrHEC-n97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=6B293AE45493BDB8F89A92C570CF4D04092FCA3C,2025-01-17,1,junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68400.0,['python']
Data Engineer,STX Next,"Gdańsk, Trójmiasto",50400.0,86400.0,"Hi there We are the biggest European Python Powerhouse with over 18 years of experience. Join a group of 500 professionals dedicated to helping customers build outstanding products. Are you the NEXT one? Core values We believe that every problem has a solution, often hidden and not so obvious. Our job is to work out them and the best are born from imagination, cooperation and being craftsmanship. How do we work? We work with clients for their benefit and the benefit of their target users. We of…",[],18.64664,54.35203,https://www.adzuna.pl/land/ad/5014650142?se=HrHEC-n97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=E162221EF1C61824E7B1205117794FA31D56EB99,2025-01-17,2,junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68400.0,['python']
Data Engineer,STX Next,"Wrocław, dolnośląskie",50400.0,86400.0,"Hi there We are the biggest European Python Powerhouse with over 18 years of experience. Join a group of 500 professionals dedicated to helping customers build outstanding products. Are you the NEXT one? Core values We believe that every problem has a solution, often hidden and not so obvious. Our job is to work out them and the best are born from imagination, cooperation and being craftsmanship. How do we work? We work with clients for their benefit and the benefit of their target users. We of…",[],17.03854,51.10789,https://www.adzuna.pl/land/ad/5014650169?se=HrHEC-n97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=81AC4AE6D407C9722B2888E1E666A9DDFA8FAE09,2025-01-17,2,junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68400.0,['python']
Data Engineer,STX Next,"Warszawa, mazowieckie",50400.0,86400.0,"Hi there We are the biggest European Python Powerhouse with over 18 years of experience. Join a group of 500 professionals dedicated to helping customers build outstanding products. Are you the NEXT one? Core values We believe that every problem has a solution, often hidden and not so obvious. Our job is to work out them and the best are born from imagination, cooperation and being craftsmanship. How do we work? We work with clients for their benefit and the benefit of their target users. We of…",[],21.2453,52.21519,https://www.adzuna.pl/land/ad/5014650171?se=HrHEC-n97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=F7258E6CE434D8D3E4EA08BF47A0A3FDD4C99291,2025-01-17,1,junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68400.0,['python']
Data Engineer,AVENGA,"Wrocław, dolnośląskie",78900.0,90900.0,"Requirements: At least 4-5 years of experience in Data Engineering Expertise in Azure cloud service platform Proven experience with large databases and data warehouses Expertise in Databricks: Delta Tables, DLT, Unity Catalog, performance tuning, etc. Good knowledge in Azure services: Azure Data Factory, Azure SQL Database, Azure Key Vault, Azure OpenAI Service Proficiency in Python and PySpark Knowledge of modern Data Modeling and Design concepts Ability to design simplified E2E Azure solution…",[],17.03854,51.10789,https://www.adzuna.pl/land/ad/5059084372?se=HrHEC-n97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=EF9224F472155521EBEDBE07A86F5DF5F93F7A81,2025-02-21,5,mid_level,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,84900.0,"['azure', 'python', 'sql']"
Data Engineer,Grid Dynamics Poland,"Warszawa, mazowieckie",66000.0,90000.0,"Grid Dynamics, a global software services company driving enterprise-level digital transformation solutions for Fortune 1000 corporations, is looking for an experienced Big Data Engineer. Responsibilities: Build data pipelines to enable training of LLMs Work with technical and non-technical stakeholders to collect requirements, integrate with data systems and deliver large-scale datasets Operate in a complex multi-cloud data lakehouse, building end-to-end integrated workflows Work with privacy,…",[],21.2453,52.21519,https://www.adzuna.pl/land/ad/5048357872?se=HrHEC-n97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=21A39C0DC9C6AF87A2129C7D07A55921FAB7180A,2025-02-13,6,senior,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78000.0,"['big_data', 'data_pipelines']"
Data Engineer,Grid Dynamics Poland,"Wrocław, dolnośląskie",66000.0,90000.0,"Grid Dynamics, a global software services company driving enterprise-level digital transformation solutions for Fortune 1000 corporations, is looking for an experienced Big Data Engineer. Responsibilities: Build data pipelines to enable training of LLMs Work with technical and non-technical stakeholders to collect requirements, integrate with data systems and deliver large-scale datasets Operate in a complex multi-cloud data lakehouse, building end-to-end integrated workflows Work with privacy,…",[],17.03854,51.10789,https://www.adzuna.pl/land/ad/5048357871?se=HrHEC-n97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=716EDE95EE51635BF94EE7A80BC7BBEC8D854FF9,2025-02-13,8,senior,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78000.0,"['big_data', 'data_pipelines']"
Data Engineer,Capital One,"Mc Lean, Fairfax County",117475.44,117475.44,"Senior Data Engineer (Python) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Data Engineer, you’ll hav…",[],-77.23,38.97,https://www.adzuna.com/land/ad/5084860151?se=5L39Sun97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=AC2BB9B1346A86A0ECD77A7B1FB58C4A40665865,2025-03-10,6,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,117475.44,['python']
Data Engineer,Capital One,"Plano, Collin County",121397.92,121397.92,"Senior Data Engineer (Python) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Data Engineer, you’ll hav…",[],-96.733343,33.060381,https://www.adzuna.com/land/ad/5084860062?se=EBxDU-n97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=E53DD47F85118A75A5382A07990A7A2DCA79CAE1,2025-03-10,10,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,121397.92,['python']
Data Engineer,Capital One,"Richmond City, Richmond County",116637.3,116637.3,"Senior Data Engineer (Python) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Data Engineer, you’ll hav…",[],-77.45,37.56,https://www.adzuna.com/land/ad/5084860158?se=EBxDU-n97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=F1F8BEF68D2191077260B9325342F10ACCB06AF3,2025-03-10,6,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,116637.3,['python']
Data Engineer,Capital One,"Mc Lean, Fairfax County",159993.92,159993.92,"Distinguished Data Engineer - Card Technology As a Distinguished Engineer at Capital One, you will be a part of a community of technical experts working to define the future of banking in the cloud. You will work alongside our talented team of developers, machine learning experts, product managers and people leaders. Our Distinguished Engineers are leading experts in their domains, helping devise practical and reusable solutions to complex problems. You will drive innovation at multiple levels,…",[],-77.23,38.97,https://www.adzuna.com/land/ad/5084860762?se=EBxDU-n97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=DC88CC1ACE65244CDDCDDAFB83F0E2088D9FA05E,2025-03-10,15,expert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159993.92,['machine_learning']
Data Engineer,Capital One,"Richmond City, Richmond County",158852.42,158852.42,"Distinguished Data Engineer - Card Technology As a Distinguished Engineer at Capital One, you will be a part of a community of technical experts working to define the future of banking in the cloud. You will work alongside our talented team of developers, machine learning experts, product managers and people leaders. Our Distinguished Engineers are leading experts in their domains, helping devise practical and reusable solutions to complex problems. You will drive innovation at multiple levels,…",[],-77.45,37.56,https://www.adzuna.com/land/ad/5084860784?se=EBxDU-n97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=E311F111511822DC318C36BCC6827A36AD2E580F,2025-03-10,14,expert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,158852.42,['machine_learning']
Data Engineer,LONE WOLF TECHNOLOGIES,"Jersey City, Hudson County",108402.97,108402.97,"Job Description Job Description Lone Wolf Technologies is seeking a skilled and motivated Data Engineer to join our dynamic team. As a Data Engineer, you will play a pivotal role in designing, implementing, and maintaining the data pipelines and architectures that drive our cutting-edge technologies. At Lone Wolf Technologies, we are dedicated to leveraging data to enhance our operational efficiency and improve our product offerings. In this position, you will collaborate with cross-functional …",[],-74.0447,40.721832,https://www.adzuna.com/land/ad/5067098493?se=EBxDU-n97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=BB5BE02B0487D476FF5FA3AF818BF59D54364435,2025-02-28,7,senior,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108402.97,['data_pipelines']
Data Engineer,Catalytic Data Science,"Westport, Fairfield County",166488.45,166488.45,"Job Description Job Description Salary: Data Engineer III (Large Language Models) About Catalytic Data Science (CDS): Catalytic Data Science is a groundbreaking cloud R&D platform designed to integrate volumes of scientific resources, data, and analytic tools while providing the ability to network with colleagues in one secure and scalable environment.By enabling R&D teams to work more collaboratively and improving productivity company-wide, the Catalytic platform helps teams achieve key R&D mi…",[],-73.35908,41.12701,https://www.adzuna.com/land/ad/5081212980?se=EBxDU-n97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=87CB1EC2720AF66DB6BE890F7EB81294A6A916DC,2025-03-07,14,expert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,166488.45,['r']
Data Engineer,Jconnect Infotech Inc,"Jersey City, Hudson County",85049.96,85049.96,Job Description Job Description Job Title Python Data Engineer Job Description: Design and build horizontally scalable components within the major platform that the team is developing Review and provide code feedback in terms of best practices with keen eye towards performance and stability optimizations Become subject matter expert on code deployed on our platform and support to other developers Write reusable and extendable code and become a key contributor of the core platform Consistently w…,[],-74.0447,40.721832,https://www.adzuna.com/land/ad/5074939217?se=EBxDU-n97xGzGerf98hqtQ&utm_medium=api&utm_source=019ec8e4&v=4C33B376D7E0942FD3E2A5A1599578096E6954C8,2025-03-04,4,mid_level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85049.96,['python']
Data Engineer,Capital One,"Richmond City, Richmond County",106469.92,106469.92,"Senior Data Engineer (Python, AWS, Spark) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Data Engineer…",[],-77.45,37.56,https://www.adzuna.com/land/ad/5084859482?se=VDgiWun97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=80B5C46AC515970505702CCB9BCFF5BA7D3213F3,2025-03-10,7,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,106469.92,"['AWS', 'python', 'spark']"
